,Label,Occurences,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
3,ORG,496,69784e3b0b28451e888efc59a6ab347b,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 19:20:06.535000+00:00,tag-flip-historical,data_distribution
4,ORGderiv,3,69784e3b0b28451e888efc59a6ab347b,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 19:20:06.535000+00:00,tag-flip-historical,data_distribution
5,ORGpart,91,69784e3b0b28451e888efc59a6ab347b,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 19:20:06.535000+00:00,tag-flip-historical,data_distribution
6,OTH,269,69784e3b0b28451e888efc59a6ab347b,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 19:20:06.535000+00:00,tag-flip-historical,data_distribution
7,OTHderiv,16,69784e3b0b28451e888efc59a6ab347b,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 19:20:06.535000+00:00,tag-flip-historical,data_distribution
8,OTHpart,18,69784e3b0b28451e888efc59a6ab347b,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 19:20:06.535000+00:00,tag-flip-historical,data_distribution
9,PER,711,69784e3b0b28451e888efc59a6ab347b,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 19:20:06.535000+00:00,tag-flip-historical,data_distribution
10,PERderiv,2,69784e3b0b28451e888efc59a6ab347b,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 19:20:06.535000+00:00,tag-flip-historical,data_distribution
11,PERpart,18,69784e3b0b28451e888efc59a6ab347b,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 19:20:06.535000+00:00,tag-flip-historical,data_distribution
0,LOC,763,e437e61e47964ca28b90ff6ac6ef483b,7ef5d69943504a6f8dc3f66bb82828f8,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-05 04:40:39.007000+00:00,diversity,data_distribution
1,LOCderiv,235,e437e61e47964ca28b90ff6ac6ef483b,7ef5d69943504a6f8dc3f66bb82828f8,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-05 04:40:39.007000+00:00,diversity,data_distribution
2,LOCpart,52,e437e61e47964ca28b90ff6ac6ef483b,7ef5d69943504a6f8dc3f66bb82828f8,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-05 04:40:39.007000+00:00,diversity,data_distribution
3,ORG,496,e437e61e47964ca28b90ff6ac6ef483b,7ef5d69943504a6f8dc3f66bb82828f8,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-05 04:40:39.007000+00:00,diversity,data_distribution
4,ORGderiv,3,e437e61e47964ca28b90ff6ac6ef483b,7ef5d69943504a6f8dc3f66bb82828f8,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-05 04:40:39.007000+00:00,diversity,data_distribution
5,ORGpart,91,e437e61e47964ca28b90ff6ac6ef483b,7ef5d69943504a6f8dc3f66bb82828f8,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-05 04:40:39.007000+00:00,diversity,data_distribution
6,OTH,269,e437e61e47964ca28b90ff6ac6ef483b,7ef5d69943504a6f8dc3f66bb82828f8,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-05 04:40:39.007000+00:00,diversity,data_distribution
7,OTHderiv,16,e437e61e47964ca28b90ff6ac6ef483b,7ef5d69943504a6f8dc3f66bb82828f8,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-05 04:40:39.007000+00:00,diversity,data_distribution
8,OTHpart,18,e437e61e47964ca28b90ff6ac6ef483b,7ef5d69943504a6f8dc3f66bb82828f8,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-05 04:40:39.007000+00:00,diversity,data_distribution
9,PER,711,e437e61e47964ca28b90ff6ac6ef483b,7ef5d69943504a6f8dc3f66bb82828f8,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-05 04:40:39.007000+00:00,diversity,data_distribution
10,PERderiv,2,e437e61e47964ca28b90ff6ac6ef483b,7ef5d69943504a6f8dc3f66bb82828f8,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-05 04:40:39.007000+00:00,diversity,data_distribution
11,PERpart,18,e437e61e47964ca28b90ff6ac6ef483b,7ef5d69943504a6f8dc3f66bb82828f8,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-05 04:40:39.007000+00:00,diversity,data_distribution
0,LOC,763,700af0ba3f2d43249806534c890a017f,5b3e094afccf4e5b947adbad722e0ed6,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-10 07:09:09.497000+00:00,information-density,data_distribution
1,LOCderiv,235,700af0ba3f2d43249806534c890a017f,5b3e094afccf4e5b947adbad722e0ed6,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-10 07:09:09.497000+00:00,information-density,data_distribution
2,LOCpart,52,700af0ba3f2d43249806534c890a017f,5b3e094afccf4e5b947adbad722e0ed6,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-10 07:09:09.497000+00:00,information-density,data_distribution
3,ORG,496,700af0ba3f2d43249806534c890a017f,5b3e094afccf4e5b947adbad722e0ed6,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-10 07:09:09.497000+00:00,information-density,data_distribution
4,ORGderiv,3,700af0ba3f2d43249806534c890a017f,5b3e094afccf4e5b947adbad722e0ed6,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-10 07:09:09.497000+00:00,information-density,data_distribution
5,ORGpart,91,700af0ba3f2d43249806534c890a017f,5b3e094afccf4e5b947adbad722e0ed6,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-10 07:09:09.497000+00:00,information-density,data_distribution
6,OTH,269,700af0ba3f2d43249806534c890a017f,5b3e094afccf4e5b947adbad722e0ed6,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-10 07:09:09.497000+00:00,information-density,data_distribution
7,OTHderiv,16,700af0ba3f2d43249806534c890a017f,5b3e094afccf4e5b947adbad722e0ed6,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-10 07:09:09.497000+00:00,information-density,data_distribution
8,OTHpart,18,700af0ba3f2d43249806534c890a017f,5b3e094afccf4e5b947adbad722e0ed6,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-10 07:09:09.497000+00:00,information-density,data_distribution
9,PER,711,700af0ba3f2d43249806534c890a017f,5b3e094afccf4e5b947adbad722e0ed6,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-10 07:09:09.497000+00:00,information-density,data_distribution
10,PERderiv,2,700af0ba3f2d43249806534c890a017f,5b3e094afccf4e5b947adbad722e0ed6,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-10 07:09:09.497000+00:00,information-density,data_distribution
11,PERpart,18,700af0ba3f2d43249806534c890a017f,5b3e094afccf4e5b947adbad722e0ed6,0b9f896635774bf6afdad6770ab7c019,85,data/processed_data/germeval_14,2024-08-10 07:09:09.497000+00:00,information-density,data_distribution
0,LOC,763,f4e74f873eca48d0b2ad4a682712dbb8,1d7eabf9a57e4ee29f9640b8ed9aa655,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-05 02:07:04.810000+00:00,k-means-cluster-based-bert-km,data_distribution
1,LOCderiv,235,f4e74f873eca48d0b2ad4a682712dbb8,1d7eabf9a57e4ee29f9640b8ed9aa655,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-05 02:07:04.810000+00:00,k-means-cluster-based-bert-km,data_distribution
2,LOCpart,52,f4e74f873eca48d0b2ad4a682712dbb8,1d7eabf9a57e4ee29f9640b8ed9aa655,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-05 02:07:04.810000+00:00,k-means-cluster-based-bert-km,data_distribution
3,ORG,496,f4e74f873eca48d0b2ad4a682712dbb8,1d7eabf9a57e4ee29f9640b8ed9aa655,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-05 02:07:04.810000+00:00,k-means-cluster-based-bert-km,data_distribution
4,ORGderiv,3,f4e74f873eca48d0b2ad4a682712dbb8,1d7eabf9a57e4ee29f9640b8ed9aa655,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-05 02:07:04.810000+00:00,k-means-cluster-based-bert-km,data_distribution
5,ORGpart,91,f4e74f873eca48d0b2ad4a682712dbb8,1d7eabf9a57e4ee29f9640b8ed9aa655,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-05 02:07:04.810000+00:00,k-means-cluster-based-bert-km,data_distribution
6,OTH,269,f4e74f873eca48d0b2ad4a682712dbb8,1d7eabf9a57e4ee29f9640b8ed9aa655,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-05 02:07:04.810000+00:00,k-means-cluster-based-bert-km,data_distribution
7,OTHderiv,16,f4e74f873eca48d0b2ad4a682712dbb8,1d7eabf9a57e4ee29f9640b8ed9aa655,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-05 02:07:04.810000+00:00,k-means-cluster-based-bert-km,data_distribution
8,OTHpart,18,f4e74f873eca48d0b2ad4a682712dbb8,1d7eabf9a57e4ee29f9640b8ed9aa655,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-05 02:07:04.810000+00:00,k-means-cluster-based-bert-km,data_distribution
9,PER,711,f4e74f873eca48d0b2ad4a682712dbb8,1d7eabf9a57e4ee29f9640b8ed9aa655,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-05 02:07:04.810000+00:00,k-means-cluster-based-bert-km,data_distribution
10,PERderiv,2,f4e74f873eca48d0b2ad4a682712dbb8,1d7eabf9a57e4ee29f9640b8ed9aa655,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-05 02:07:04.810000+00:00,k-means-cluster-based-bert-km,data_distribution
11,PERpart,18,f4e74f873eca48d0b2ad4a682712dbb8,1d7eabf9a57e4ee29f9640b8ed9aa655,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-05 02:07:04.810000+00:00,k-means-cluster-based-bert-km,data_distribution
0,LOC,763,161e29da1c9d42909d707b3ffccc05bf,0ca04972f4e948c5a658c579a947db41,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-05 14:47:14.028000+00:00,sequential-representation-least-confidence,data_distribution
1,LOCderiv,235,161e29da1c9d42909d707b3ffccc05bf,0ca04972f4e948c5a658c579a947db41,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-05 14:47:14.028000+00:00,sequential-representation-least-confidence,data_distribution
2,LOCpart,52,161e29da1c9d42909d707b3ffccc05bf,0ca04972f4e948c5a658c579a947db41,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-05 14:47:14.028000+00:00,sequential-representation-least-confidence,data_distribution
3,ORG,496,161e29da1c9d42909d707b3ffccc05bf,0ca04972f4e948c5a658c579a947db41,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-05 14:47:14.028000+00:00,sequential-representation-least-confidence,data_distribution
4,ORGderiv,3,161e29da1c9d42909d707b3ffccc05bf,0ca04972f4e948c5a658c579a947db41,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-05 14:47:14.028000+00:00,sequential-representation-least-confidence,data_distribution
5,ORGpart,91,161e29da1c9d42909d707b3ffccc05bf,0ca04972f4e948c5a658c579a947db41,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-05 14:47:14.028000+00:00,sequential-representation-least-confidence,data_distribution
6,OTH,269,161e29da1c9d42909d707b3ffccc05bf,0ca04972f4e948c5a658c579a947db41,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-05 14:47:14.028000+00:00,sequential-representation-least-confidence,data_distribution
7,OTHderiv,16,161e29da1c9d42909d707b3ffccc05bf,0ca04972f4e948c5a658c579a947db41,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-05 14:47:14.028000+00:00,sequential-representation-least-confidence,data_distribution
8,OTHpart,18,161e29da1c9d42909d707b3ffccc05bf,0ca04972f4e948c5a658c579a947db41,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-05 14:47:14.028000+00:00,sequential-representation-least-confidence,data_distribution
9,PER,711,161e29da1c9d42909d707b3ffccc05bf,0ca04972f4e948c5a658c579a947db41,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-05 14:47:14.028000+00:00,sequential-representation-least-confidence,data_distribution
10,PERderiv,2,161e29da1c9d42909d707b3ffccc05bf,0ca04972f4e948c5a658c579a947db41,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-05 14:47:14.028000+00:00,sequential-representation-least-confidence,data_distribution
11,PERpart,18,161e29da1c9d42909d707b3ffccc05bf,0ca04972f4e948c5a658c579a947db41,ff72493bfb164924b9ecf7af2fa7e476,71,data/processed_data/germeval_14,2024-08-05 14:47:14.028000+00:00,sequential-representation-least-confidence,data_distribution
0,LOC,763,6a459b3dd08d4498bc3d9254dce5898d,679f9cb3f8bf42c39a95ff362c3016c8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-15 05:21:37.399000+00:00,randomizer,data_distribution
1,LOCderiv,235,6a459b3dd08d4498bc3d9254dce5898d,679f9cb3f8bf42c39a95ff362c3016c8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-15 05:21:37.399000+00:00,randomizer,data_distribution
2,LOCpart,52,6a459b3dd08d4498bc3d9254dce5898d,679f9cb3f8bf42c39a95ff362c3016c8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-15 05:21:37.399000+00:00,randomizer,data_distribution
3,ORG,496,6a459b3dd08d4498bc3d9254dce5898d,679f9cb3f8bf42c39a95ff362c3016c8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-15 05:21:37.399000+00:00,randomizer,data_distribution
4,ORGderiv,3,6a459b3dd08d4498bc3d9254dce5898d,679f9cb3f8bf42c39a95ff362c3016c8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-15 05:21:37.399000+00:00,randomizer,data_distribution
5,ORGpart,91,6a459b3dd08d4498bc3d9254dce5898d,679f9cb3f8bf42c39a95ff362c3016c8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-15 05:21:37.399000+00:00,randomizer,data_distribution
6,OTH,269,6a459b3dd08d4498bc3d9254dce5898d,679f9cb3f8bf42c39a95ff362c3016c8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-15 05:21:37.399000+00:00,randomizer,data_distribution
7,OTHderiv,16,6a459b3dd08d4498bc3d9254dce5898d,679f9cb3f8bf42c39a95ff362c3016c8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-15 05:21:37.399000+00:00,randomizer,data_distribution
8,OTHpart,18,6a459b3dd08d4498bc3d9254dce5898d,679f9cb3f8bf42c39a95ff362c3016c8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-15 05:21:37.399000+00:00,randomizer,data_distribution
9,PER,711,6a459b3dd08d4498bc3d9254dce5898d,679f9cb3f8bf42c39a95ff362c3016c8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-15 05:21:37.399000+00:00,randomizer,data_distribution
10,PERderiv,2,6a459b3dd08d4498bc3d9254dce5898d,679f9cb3f8bf42c39a95ff362c3016c8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-15 05:21:37.399000+00:00,randomizer,data_distribution
11,PERpart,18,6a459b3dd08d4498bc3d9254dce5898d,679f9cb3f8bf42c39a95ff362c3016c8,1d3c0bb9c4b9425c916d00fa6e6393bc,104,data/processed_data/germeval_14,2024-08-15 05:21:37.399000+00:00,randomizer,data_distribution
0,LOC,763,71c85237ea8643798d2656e838bde799,52bb9d5a920d4f0eb4a4cb10d48146f7,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-05 03:25:09.699000+00:00,representative-diversity,data_distribution
1,LOCderiv,235,71c85237ea8643798d2656e838bde799,52bb9d5a920d4f0eb4a4cb10d48146f7,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-05 03:25:09.699000+00:00,representative-diversity,data_distribution
2,LOCpart,52,71c85237ea8643798d2656e838bde799,52bb9d5a920d4f0eb4a4cb10d48146f7,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-05 03:25:09.699000+00:00,representative-diversity,data_distribution
3,ORG,496,71c85237ea8643798d2656e838bde799,52bb9d5a920d4f0eb4a4cb10d48146f7,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-05 03:25:09.699000+00:00,representative-diversity,data_distribution
4,ORGderiv,3,71c85237ea8643798d2656e838bde799,52bb9d5a920d4f0eb4a4cb10d48146f7,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-05 03:25:09.699000+00:00,representative-diversity,data_distribution
5,ORGpart,91,71c85237ea8643798d2656e838bde799,52bb9d5a920d4f0eb4a4cb10d48146f7,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-05 03:25:09.699000+00:00,representative-diversity,data_distribution
6,OTH,269,71c85237ea8643798d2656e838bde799,52bb9d5a920d4f0eb4a4cb10d48146f7,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-05 03:25:09.699000+00:00,representative-diversity,data_distribution
7,OTHderiv,16,71c85237ea8643798d2656e838bde799,52bb9d5a920d4f0eb4a4cb10d48146f7,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-05 03:25:09.699000+00:00,representative-diversity,data_distribution
8,OTHpart,18,71c85237ea8643798d2656e838bde799,52bb9d5a920d4f0eb4a4cb10d48146f7,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-05 03:25:09.699000+00:00,representative-diversity,data_distribution
9,PER,711,71c85237ea8643798d2656e838bde799,52bb9d5a920d4f0eb4a4cb10d48146f7,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-05 03:25:09.699000+00:00,representative-diversity,data_distribution
10,PERderiv,2,71c85237ea8643798d2656e838bde799,52bb9d5a920d4f0eb4a4cb10d48146f7,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-05 03:25:09.699000+00:00,representative-diversity,data_distribution
11,PERpart,18,71c85237ea8643798d2656e838bde799,52bb9d5a920d4f0eb4a4cb10d48146f7,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-05 03:25:09.699000+00:00,representative-diversity,data_distribution
0,LOC,763,1304d87a0e884c4b8c64796b36a3fd88,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 16:13:42.302000+00:00,tag-flip-historical,data_distribution
1,LOCderiv,235,1304d87a0e884c4b8c64796b36a3fd88,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 16:13:42.302000+00:00,tag-flip-historical,data_distribution
2,LOCpart,52,1304d87a0e884c4b8c64796b36a3fd88,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 16:13:42.302000+00:00,tag-flip-historical,data_distribution
3,ORG,496,1304d87a0e884c4b8c64796b36a3fd88,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 16:13:42.302000+00:00,tag-flip-historical,data_distribution
4,ORGderiv,3,1304d87a0e884c4b8c64796b36a3fd88,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 16:13:42.302000+00:00,tag-flip-historical,data_distribution
5,ORGpart,91,1304d87a0e884c4b8c64796b36a3fd88,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 16:13:42.302000+00:00,tag-flip-historical,data_distribution
6,OTH,269,1304d87a0e884c4b8c64796b36a3fd88,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 16:13:42.302000+00:00,tag-flip-historical,data_distribution
7,OTHderiv,16,1304d87a0e884c4b8c64796b36a3fd88,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 16:13:42.302000+00:00,tag-flip-historical,data_distribution
8,OTHpart,18,1304d87a0e884c4b8c64796b36a3fd88,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 16:13:42.302000+00:00,tag-flip-historical,data_distribution
9,PER,711,1304d87a0e884c4b8c64796b36a3fd88,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 16:13:42.302000+00:00,tag-flip-historical,data_distribution
10,PERderiv,2,1304d87a0e884c4b8c64796b36a3fd88,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 16:13:42.302000+00:00,tag-flip-historical,data_distribution
11,PERpart,18,1304d87a0e884c4b8c64796b36a3fd88,48a8355499514b71896eb59ddf7484a3,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-05 16:13:42.302000+00:00,tag-flip-historical,data_distribution
0,LOC,763,a281f170394a42ccb1b01fbe27327ac7,56b7eaeb6dff4acd808f92f6362a26b8,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-03 04:34:33.395000+00:00,round-robin-highest-confidence,data_distribution
